Ia,Ib,Ic,Voltage,Torque,Speed,Condition
624.2547782,-351.6777132,-272.5770649,0.504087439,826.8983027,149.5850477,BF
625.7578245,-352.4648226,-273.293002,0.505106734,828.7276907,149.5836877,BF
626.8363835,-353.0243678,-273.8120157,0.506178008,830.0261188,149.5827128,BF
632.2420737,-355.7624629,-276.4796108,0.511579774,836.3540437,149.5778386,BF
659.4830015,-367.8720732,-291.6109283,0.539619182,863.6961329,149.5534695,BF
715.3344066,-383.5670109,-331.7673957,0.601404375,895.2894806,149.5031603,BF
767.4455046,-385.3693682,-382.0761364,0.664884312,890.1652822,149.4528678,BF
812.0063449,-372.4461112,-439.5602337,0.725746647,846.9377649,149.4025925,BF
845.6930375,-345.175572,-500.5174655,0.779907992,767.3782709,149.3523348,BF
866.002807,-305.1400846,-560.8627224,0.823912458,656.313074,149.3020948,BF
871.5055723,-254.9915683,-616.514004,0.855226927,521.1980163,149.251873,BF
861.9852012,-198.2047576,-663.7804436,0.872433677,371.4188002,149.2016695,BF
838.4544968,-138.7451071,-699.7093897,0.875301203,217.3932551,149.1514844,BF
803.0429071,-80.68801465,-722.3548924,0.864729796,69.57486961,149.1013176,BF
758.7701302,-27.83122095,-730.9389093,0.842582331,-62.53314439,149.0511691,BF
709.2314715,16.65732034,-725.8887918,0.811423453,-171.2463003,149.0010387,BF
658.2304444,50.51818919,-708.7486336,0.774200159,-251.3572625,148.950926,BF
609.3996248,72.57659484,-681.9762197,0.73390253,-300.5164464,148.9008308,BF
582.9427646,79.96616606,-662.9089307,0.713161311,-315.1133065,148.8713236,BF
582.9427646,79.96616606,-662.9089307,0.713161311,-315.1133065,148.8713236,BF
